post_id,one_comment_id,author,content,time,ip
8,3,"Windswept_Hill
",你决定个鸡毛,25-10-15,来自广东
8,4,GreatSoyBean,"每次听阿川说话都好蛋疼, 信息密度太低了, 几句话 几个词 来回哔哔",25-10-14,来自浙江
8,5,"沙柚哪拿
",“我会决定”,25-10-14,来自广东
8,6,"zjuHxg
",你决定个得，你算个什么taco,25-10-14,来自浙江
8,7,"瞎跳跳老虎
",这合约能维持一个月就算特朗普有能,25-10-14,来自浙江
8,8,"挠紫瓦特勒
",一国方案吧，巴勒斯坦国，鱿鱼重新流浪,25-10-14,来自上海
8,9,"BunnyLike
",你什么也决定不了，最终既不会有以色列，也不会有美国了[挖鼻],25-10-15,来自北京
8,10,"2024新开始198-7
",对 不谈两国方案 盖的楼也只是会倒塌的废墟,25-10-14,来自安徽
8,11,"看门叔
",川仔在想这是多么打的地产项目[无聊],25-10-15,来自福建
8,12,在仙女岭玩跳棋的蜂糖,特朗普要在重建加沙项目中捞一大笔钱财了，沙特卡塔尔阿联酋准备好孝敬美国和以色列了，顺带支援加沙,25-10-14,来自上海
8,1,用户6172802607,民用都会出口的，又不不卖,25-10-14,来自广东
8,2,"淡悦康宁
",自己有米有面，有鱼有肉。 掀了食堂的桌子，自己回家开小灶。,25-10-14,来自北京
8,3,"sulodusi2
",@TAOG_1575,25-10-14,来自河南
8,4,"萱宝骞宝
",看来稀土成了新宠，台积电得练就一身稀土经了，供应链们瑟瑟发抖ing,25-10-14,来自江苏(AI罗伯特参与创作)
8,5,"xyz孤影
",几天前？还在一些视频评论，看到说造芯片不需要稀土材料。。现在又需要了？[吃瓜],25-10-14,来自广东
8,6,"Joseph饺子
",中国为地球环保事业作出了巨大贡献。,25-10-15,来自云南
8,7,"南十字星之一竹陌猪猪
",看看台积电不执行，会怎么处理,25-10-15,来自广东
8,8,"光头的阿加西
",转发微博,25-10-15,来自广东
8,9,"用户7945535660
",假如台积电开始走稀土 巴勃罗来了都得跪下[开学季],25-10-15,来自陕西
8,10,"简约有闲说闲话
",[嘻嘻],25-10-14,来自重庆
8,11,"烧白好好吃
",台积电：我何德何能接受中美混合双打,25-10-14,来自重庆
8,12,"菠菠萝的花园
",稀土提纯这技术需要具备大规模产业体量才具备。好像就只有祖国才有这基础这招厉害呀！[doge],25-10-14,来自广东
8,13,"吃是现在最喜欢的事情
",长臂管辖只要是个人都能看出来这对技术和市场进步危害有多大，但是对面真听不懂人话也没办法了[二哈],25-10-15,来自浙江
8,14,"zhukott
",你看他会要经过你的许可不[嘻嘻],25-10-15,来自湖南
8,15,"思行合一de浪子
",所有的光刻机也得中国批准才能卖,25-10-15,来自广东
8,16,"陌上朵朵花开
",哈[嘻嘻],25-10-14,来自福建
8,17,"老羊呀老羊
",合理，都卡我们了，制造出来也不准卖给我们了，为什么还要给他原材料？,25-10-14,来自广东
8,18,夕又35,这个好像没办法控制，它不像光刻机那样生产多少他们都可以远程知道,25-10-14,来自广西
8,19,用户6315416869,[哈哈],25-10-14,来自河南
8,20,"记忆的碎片用一生去拼全
",卡全世界脖子，霸权竟是我自己[doge],25-10-14,来自中国香港
8,21,挖个坑自己去炼油-2025,高纯镧可不好弄[笑cry],25-10-14,来自北京
1,1,,,,
1,2,,[吐],,
1,3,重出·江湖,以后怎么哭……,25-10-14,来自广东
1,4,口十力口瑶,无语,25-10-14,来自广东
1,5,恋依裳微风,奉献出自己的女儿为了和犹太人搞好关系。还舔着大脸哔哔。,25-10-15,来自山东
1,6,锡安鬼子早日灭绝,黄皮鱿鱼们只能精神皈依,25-10-14,来自北京
1,7,生活在别处0327,一家子以🐶[弱],25-10-14,来自江苏
1,8,枣庄笑笑笙,直接[吐],25-10-14,来自浙江
1,9,leikyo_2197,昂撒人你们的家被偷了,25-10-14,来自上海
1,10,南山之南0421,嫁狗随狗了而已,25-10-14,来自陕西
1,11,用户7984458501,当初海湖庄园被抄家有他犹太女婿的一口黑锅🤣🤣🤣,25-10-15,来自山东
1,12,多次帐戶被禁的实务爱国主义者,还在关键时刻出卖了老爸真的皈依猶太人了[允悲],25-10-14,来自中国香港
1,13,圣骑士Michael,背叛信仰不是一件值得骄傲的事情,25-10-14,来自四川
1,14,咖啡秋2003,鱿鱼的奴隶,25-10-14,来自广东
1,15,纽约哈克,犯罪家族捞钱时候上帝在哪,25-10-14,来自美国
1,16,朱理明-中医肿瘤君,特朗普的女儿不热爱美国，热爱以色列，美国总统特朗普很骄傲。,25-10-15,来自广东
1,17,小河弯弯19,转发微博,25-10-14,来自浙江
1,18,大碗饵丝加帽啊,征召入伍上加沙[doge],25-10-14,来自云南
1,19,用户7215452826,@美国驻华大使馆 果然是犹太狗，难怪一直无底线纵容支持以纳对加沙的大围困大屠杀。,25-10-14,来自四川
1,1,"janice_doremi
",当成自己的主场[污],25-10-14,来自广东
1,2,改天逆命KING,哈哈，耍猴一样的,25-10-14,来自广东
1,3,"尤爱李嘉欣
",狗子，过来给你拍个照,25-10-14,来自河北
1,4,"空间里的旅行者
",微博又升级了，现在自动同声传译了https://wx4.sinaimg.cn/orj360/c0c59f66gy1i6bsvo1ff0j20qo13sq5l.jpg,25-10-14,来自福建
1,5,抬眼又见花开时,MMP,25-10-14,来自新疆
1,6,"骑自行车的先生
",跟叫🐶似的乖啊[偷笑],25-10-14,来自北京
1,7,板凳社区,巴总，现在也是好起来了[笑cry],25-10-14,来自广东
1,8,不要酸不要辣_,个个跟傻子似的,25-10-14,来自广东
1,9,"惟丶壹
",哈哈哈，真就是路边一条[doge],25-10-14,来自陕西
1,10,"咖咖吉
",好尴尬哈哈哈哈哈,25-10-14,来自北京
1,11,"勿把流光误
",跟班小弟[允悲],25-10-14,来自江苏
1,12,"空山清雨竹间摇
",英国首相脸都变了。[允悲],25-10-14,来自新加坡
1,13,"犀利会长的夫人
",嘬嘬嘬！过来拜一个！,25-10-14,来自天津
1,14,不抽烟的烟嗓,川普：老小子敢背刺我（承认巴国）[doge],25-10-14,来自四川
1,15,"网络精神病司法鉴定中心
",“你要是不打算介绍我，就别往我这儿比划一下子！”[怒],25-10-14,来自江苏
1,16,"Gemi霓
",都当🐒耍,25-10-14,来自重庆
1,0,看见伯沙撒末日 ：好,,10月14日 00:11,无
1,0,天山天山鸿 ：👏……,,10月13日 19:32,无
1,0,用户7563236507 ：,,10月13日 18:33,无
1,0,轻书淡墨 ：转发微博,,10月13日 18:57,无
2,0,"帕威2021
：",,今天00:51,无
2,0,依果波z ：,,今天08:16,无
2,0,9yyys ：以色列不会遵守协议的,,10月14日 21:25,无
2,0,玫瑰刺Rosethorn ：转发微博,,10月14日 22:21,无
2,0,枣庄笑笑笙 ：真话大实话,,10月14日 22:19,无
2,0,兩隻免仔牙 ：一早就知，滅族是游人目的,,今天13:49,无
2,0,用户7215452826 ：@美国驻华大使馆 @土耳其驻华大使馆 @卡塔尔驻华大使馆 @埃及驻上海总领事馆,,今天12:36,无
3,0,马爱国同志 ：哈哈哈,,10月14日 15:35,无
4,1,,,,
4,2,,,,
4,3,,,,
4,4,,,,
4,5,,,,
4,6,懒舟横渡,转发微博,25-10-14,来自山东
4,7,"烽火xzh
",它试图以此来表达它的强壮和表达它们之间的亲近！但是在屏幕前的大家看来这是失败的，做作的[允悲],25-10-14,来自山东
4,8,踏青水寒,搞得像朝拜一样[笑cry],25-10-14,来自安徽
4,9,用户7859898690,川宝，你太调皮了[笑cry],25-10-14,来自江苏
4,10,萤火虫的歌声之二,马克龙握怕了[笑而不语],25-10-14,来自江苏
4,11,麟某人啊,图片评论https://wx3.sinaimg.cn/orj360/008qzNPlgy1i6btaxs6ytj30u015kq6p.jpg,25-10-14,来自广东
4,12,"无聊才来的8737
",欧大公毕竟吨位大，阿川拉不动,25-10-14,来自上海
4,13,"目光一样透明27993
",哈哈哈，懂王手被捏痛了[嘻嘻],25-10-14,来自江苏
4,14,Bin_san_,怪胎,25-10-14,来自新加坡
4,15,"木仙人
",表演系的就学吧,25-10-14,来自上海
4,16,"向北啊一路向北啊
",亲近的表现,25-10-14,来自山东
4,17,"慎言潜水
",基督徒哥哥手都被握得发白[允悲],25-10-14,来自上海
4,18,"多看书少吃油腻
",拉了，没拉动,25-10-14,来自北京
4,19,"鱼儿缤纷666养乐多
",上次和普大帝好像也这么弄过？,25-10-14,来自浙江
4,20,"upayit
",这老小子总是争强好胜,25-10-14,来自广东
4,21,,,,
4,1,"易忘无觊
",从另一个角度来看全世界最了解老⏰的拳头有多狠的就是小巴了，但凡脑壳里有二两浆糊会在这种关键时刻找刺激吗？[允悲],25-10-13,来自黑龙江
4,2,知行合一求真务实,你猜怎么着，这事我也跟了大半天，刷了很多帖子，但是吧我一条没转一条没评。我就觉得巴基斯坦还不至于蠢到这份上[无聊],25-10-13,来自江苏
4,3,"locklock201912
",广而告之的肯定是离间计,25-10-13,来自北京
4,4,"Ccc陈小厨
",小日本搞得金融时报吧,25-10-13,来自福建
4,5,"楚_棠
",这句“它哪有大规模精炼能力”让我很安心[春游家族],25-10-13,来自广东
4,6,"奶糖是只喵喵啊乀
",@小草莓炖蛋吖,25-10-13,来自山西
4,7,"风过江南63007
",小巴送奶龙那个矿的纪念品纯粹就是个情绪价值,25-10-13,来自上海
4,8,"晨峰阁主
",昨天看一大群带风向带节奏的，鬼魅伎俩不少。,25-10-13,来自广东
4,9,"SlayerNoire
",稀土矿谁爱买谁买呗，买完不还得送过来炼吗？什么？你要自己搓产线？你就搓吧，十年内搓的出来还不赔本算你有本事，但是等十年以后⏰能掏出东风几个1来那我就不知道了[二哈],25-10-13,来自四川
4,10,"鑫鑫zaza
",蔡正元说那个矿东大看过，成本很高的，不划算，小巴只是哄金毛高兴,25-10-13,来自北京
4,11,"修行天地间314
",[笑而不语],25-10-13,来自浙江
4,12,"闲庭信步度春秋
",转发微博,25-10-13,来自浙江
4,13,"赛普莱斯
",很多人不明白什么是电⚡️，也不知道我们的电有多恐怖！,25-10-13,来自云南
4,14,"暮鱼沐雨
",这东西纯度差是1%，就差的多了去了,25-10-13,来自新疆
4,15,"家和和和万事兴兴兴兴
",每次大事前，都有各种造谣，急了急了他们急了,25-10-13,来自四川
4,16,"SumWars
",很多人是不是第一次看印度甲亢姐的新闻，居然还有人把那个当成证据。[黑线],25-10-13,来自湖北
4,17,"呐戈啥请多关照
",财经转发的特积极,25-10-13,来自山东
4,18,哈利波特大战葫芦兄弟,老胡昨天都出来蹭热度说老巴不厚道,25-10-13,来自广东
4,19,风之圣痕炎2号,说实话要是小巴那艰苦条件都能搞定稀土，而美国学不会，某种意义上美国你真的，而且按懂王那存不住事的个性可就不是现在这样对我们突然措施得tacoo了，甚至感觉会破格接待小巴那边任何人，哪怕比军方等级低都会接待，然后炫耀，没有的话，感觉不太像吧，而且看小巴这还跑来商量了一下属于懂规律的人啊,25-10-13,来自福建
6,0,"评论罗伯特
：建议区长设置猫事调解员岗位",,10月13日 15:04,无
3,1,九月初的秋天,确实是啊，中美如果单打独斗，没有任何第三方介入或者加入其中一方同盟的话，中国胜的概率是百分之60，美国是百分之40。但美国有欧洲和日，韩，澳，加等狗腿子们。,25-10-14,来自美国
5,0,辰风81 ：,,10月14日 21:43,无
5,0,"雾Pua
：",,今天06:30,无
5,0,"思钱想瘦ysy
：",,10月14日 22:27,无
7,1,UltronTiga,老美这是什么鬼逻辑？又开始说胡话了么？,25-10-14,来自河北
7,2,L10N31,我不明白[挖鼻],25-10-15,来自北京
7,3,bety56206,外国人都是强盗逻辑,25-10-14,来自江西
7,4,四等南人AUMID,不赈灾，就可以低价买田了，买了田，就可以改豆为麻了[doge],25-10-14,来自福建
7,5,"废墟上站立的泥人
",我看到他们一个地主声嘶力竭的视频，说他的高粱被要求销毁，而不是给生活困难的人，他看着很心疼，但他不得不销毁，因为不销毁就不能拿到85万补贴。,25-10-15,来自上海
7,6,"在雪山茶馆采葡萄的苹果
",贝森特是赵本山的徒弟还是赵本山的粉丝？[允悲],25-10-14,来自江苏
7,7,抬眼又见花开时,这白皮猪难道不记得芬太尼反制措施就包括美国农产品吗？,25-10-14,来自新疆
7,8,小七哈珀,又关中方，不是他们家长的责任？,25-10-14,来自新加坡
7,9,阿诺德NO,川普把他国都当成棋子[挖鼻],25-10-14,来自福建
7,10,辛辰墨巯,还是美国文科生牛逼,25-10-15,来自浙江
7,11,一路微光1658,忠心的人，再苦一苦[怒],25-10-15,来自北京
7,12,-海虎-mm-大象-,“China!”[doge],25-10-14,来自上海
7,13,看看这空空如也的脑袋,什么逻辑[摊手],25-10-14,来自湖南
7,14,微云观澜,支持不靠谱，必须豆梗阻！[赞],25-10-14,来自吉林
7,15,奶牛巨型猫,前后矛盾[嘻嘻],25-10-14,来自浙江
7,16,老乡们出来吧皇军不抢粮食,最后一句这一个大转折，能把塑料虫从航母甩到海里去,25-10-14,来自浙江
7,17,行走边疆中,我们倒闭的工厂呢,25-10-14,来自云南
7,18,fou路,这就是有问题都是对方的自己没有问题。你看他们人都好坏啊。玩的一手甩锅[无聊],25-10-14,来自江苏
7,19,"德米特利耶维奇
",语无伦次[嘻嘻],25-10-14,来自湖南
7,20,"徐李2025
",美国的废话文学还得学。,25-10-14,来自山东
7,21,"自由辘轳1
",美帝国农民觉悟就是高[doge],25-10-14,来自江苏
6,0,小小道无涯 ：,,10月14日 23:59,无
6,0,一直都想不起的名字 ：,,10月14日 22:12,无
6,0,辰风81 ：,,10月14日 21:45,无
6,0,"山佳居士Cui
：",,今天07:40,无
6,0,"思钱想瘦ysy
：",,10月14日 22:27,无
6,0,波衍淼淼沁 ：☻ 🌈 Surprise ❤︎ 希望生活有惊喜，希望喜欢被回应,,今天01:55,无
8,1,,,,
8,2,"冲浪不负责
",也不想想沙特为什么给他钱,25-10-14,来自江苏
8,3,V琪乐融融V,辟谣了,25-10-14,来自江西
8,4,大道归一2015,没有永远的朋友，只有永远的利益！！！！,25-10-15,来自山东
8,5,"小宝儿是好宝
",和阿尔巴尼亚并无二异,25-10-13,来自山东
8,6,竹酒晨醒,美国啥时候说过日铁？,25-10-14,来自内蒙古
8,7,用户7431025106,教训啊,25-10-14,来自四川
8,8,在水族馆泡脚的甜瓜,这是谋略，目的是遏制阿三和进军中东。,25-10-15,来自上海
8,9,湖畔小仙女,这老小了没少收钱，小子摸着巧门了！,25-10-13,来自山东
8,10,K_yoo,是可以这么做 换去当下利益 但是长久来看 只有亏损,25-10-14,来自福建
8,11,超重的蓝胖熊,国与国之间只有利益，所以合作就好，别太交心,25-10-14,来自广东
8,12,MD_逍遥自在,正是因为中巴关系好，沙特美国才会看他两眼[吃瓜],25-10-15,来自天津
8,13,若水逢寒2018,两国利益不可能一致,25-10-15,来自北京
8,14,五味2023,胡说八道，如果不知道深浅，人家也不会跟我们这么多年,25-10-14,来自江苏
8,15,红色豫西,谢里夫昨天都出席中东峰会，和川普好！,25-10-15,来自河南
8,16,"胡国军h-g-j
",没有什么理想主义者，这个社会都现实很很呢，朋友嘛！不可不交但不要深交。看透了也就白了。[互粉][赞啊],25-10-14,来自浙江
8,17,祯绒祥羊绒,扯淡了你是！,25-10-14,来自内蒙古
8,18,"錦州-阿健
",湾湾腰带最松！[挖鼻],25-10-14,来自辽宁
9,0,"环球旅游攻略咖
：朝鲜阅兵夜，硬核军力展雄风！",,今天01:16,无
2,0,peanutcindy ：@uyuoy_ 我以为我拍的多多视频泄露了，同款裤子和衣服，就家不一样,,10月14日 23:23,无
2,0,-大魔- ：@一粒小韮菜,,今天10:02,无
2,0,潘泽翔 ：@VENIHL,,10月14日 23:06,无
2,0,焊尘 ：@恐令晖,,10月14日 23:04,无
7,1,"孩子总是踢被怎么办
",多建几个kspo行吗？,25-10-14,来自江苏
7,2,"咩呱呱呀
",位置少，海外粉购票不方便，这就会滋生黄牛。,25-10-13,来自上海
3,1,小河弯弯19,转发微博,25-10-14,来自浙江
3,2,在厨房追剧的雪梨,阿驴游击队的干伙,25-10-14,来自河南
3,3,用户7510378443,塔利班太过分，天天越境伏击巴吉斯坦军队,25-10-15,来自山东
3,4,"苏格拉D海牛
",阿富汗忘了，巴基斯坦后面是中+美。俄印都得绕着走。,25-10-14,来自浙江
3,5,阿oyzwhn,长期窝藏被美鱿暗中支持的恐怖势力  企图从中捞取地缘利益  该打[吃瓜],25-10-14,来自广东
1,0,辰风81 ：,,10月14日 21:43,无
1,0,"思钱想瘦ysy
：",,10月14日 22:28,无
1,0,物换星移L ：咋，欧洲这每个国家都要轮一遍？,,10月14日 21:35,无
2,1,用户7968403266,印度要和美国靠近了,25-10-14,来自江苏
1,1,"恩怨情仇利益争斗
",难怪阿三身体素质那么好，吃什么脏东西都没事。,25-10-15,来自河北
1,2,"星霜解语
",没一个买票的……这地铁怎么运营下去呢？哪天出了安全事故，这些人就知道自己有多“聪明”了[摊手],25-10-14,来自广东
1,3,"南方的一九八零
",印度也黑人化了？[微笑],25-10-14,来自广东
1,1,,[允悲],,
1,2,,,,
1,3,,[允悲],,
1,4,,[偷笑],,
1,5,,[吃瓜],,
1,6,,,,
1,7,羽扇纶巾李沧海,很受用,25-10-14,来自四川
1,8,爱睡的我喜欢太阳,梅洛尼在说“这是个高手”,25-10-14,来自广东
1,9,笨兔和赖猫,情绪价值给足,25-10-14,来自北京
1,10,"苏提1
",不听声音 光看表情 夏巴兹 太滑稽了  功夫了得[允悲],25-10-14,来自北京
1,11,"和天下157
",捧川的同时，给阿三下套,25-10-14,来自湖南
1,12,玎玎是个小辫子,菊花褶子都给舔平了[允悲],25-10-14,来自浙江
1,13,"Macro-overleaf
",一夫二妻制度，好[心],25-10-14,来自河北
1,14,千年龙QNL,拍出屁了,25-10-14,来自内蒙古
1,15,"物流元帅常凯申
",哈哈哈[赞],25-10-14,来自山东
1,16,法国大厨Miss_Chen,如果我是谢里夫是参谋，就做一个与诺贝尔奖一样的奖杯，带去现场送给川普 。,25-10-14,来自陕西
1,17,"dw_xinlang
",人情世故拉满了[二哈],25-10-14,来自湖南
1,18,"福屿
",哈哈哈，死命打脸魔笛老仙！,25-10-14,来自福建
1,19,"德米特利耶维奇
",堪比卢拉深夜蹲守中国足球[允悲],25-10-14,来自湖南
1,20,"方证小僧
",特朗普：把巴基斯坦的50亿美元借条撕掉，不用还了。,25-10-14,来自湖北
1,21,"薛定谔养了只狸花猫
",莫迪：他没介入[doge],25-10-14,来自四川
1,22,"三尺壮汉郭小四
",倒是很会顺着金毛的毛摸，毕竟金毛就爱听这个[允悲],25-10-15,来自江西
1,23,"鹰扬卫校
",[允悲],25-10-15,来自浙江
2,1,_橙小甜,[羞嗒嗒],25-10-14,来自广东
2,2,_林深遇见Lu,来了,25-10-14,来自广东
2,3,"咖啡不_迦糖
",这家务费给得也太少了吧,25-10-14,来自江苏
2,4,"飘柔Joker
",这位日本男人的工资分配看起来很公平，值得认可,25-10-14,来自山西
2,5,小同志iiiii,[doge],25-10-14,来自广东
2,6,拿铁不加糖多冰,[doge],25-10-14,来自广东
2,7,"润铁_
",日本人好穷哇，一个月70万是不是相当于人民币3万?[允悲],25-10-14,来自广东
2,8,cococokkkk,[允悲],25-10-14,来自广东
2,9,"杰浠的明宝
",转发微博,25-10-14,来自广东
2,10,"光伏内卷受害者
",[开学季],25-10-14,来自广东
2,11,"666先知先觉666
",[doge],25-10-14,来自浙江
2,12,"光伏内卷受害者
",不太认可,25-10-14,来自广东
2,13,白茶聊事,还在纸币？,25-10-14,来自广东
2,14,九天览月1,[打call],25-10-14,来自安徽
2,15,文牛先生,#李亚鹏离婚#,25-10-14,来自广东
2,16,,[傻眼],,
2,17,"爱上鱼的老鹰
",我现在觉得工资低了[允悲],25-10-14,来自广东
2,18,椒盐龙兔,太假了[挖鼻],25-10-15,来自加拿大
3,0,BP336699 ：诶呀，去岩国的航班，那是不是有美军基地,,10月14日 08:12,无
3,0,"某非洲酋长2
：@潘彼得PeterPan @拍帮主",,10月14日 08:07,无
3,0,潘彼得PeterPan ：不知道怎么在滑跑……,,10月14日 09:49,无
3,0,发电用爱台巴子 ：这都第几次了,,10月14日 12:34,无
1,0,"Soniadora
：还得申请被允许？🤔",,10月14日 20:17,无
1,0,枣庄笑笑笙 ：转发微博,,10月14日 20:59,无
1,0,玫瑰刺Rosethorn ：,,10月14日 20:56,无
1,0,孙博文2015 ：感谢分享,,10月14日 11:04,无
1,0,双鱼2137207805 ：,,今天15:18,无
1,0,灵动仙草爱旅行 ：上帝之子，和平使者！,,10月14日 11:11,无
1,0,粉红玫瑰的微博 ：在任九个月，叫停了八场战争。,,10月14日 11:47,无
1,0,粉红玫瑰的微博 ：我们有幸见证了无数个历史性的时刻。,,10月14日 11:07,无
4,1,"用户6269494204
",PUA这一块。[doge],25-10-14,来自北京
4,2,"用户6269494204
",校霸行径。[允悲],25-10-14,来自北京
4,3,"用户7619961783
",一副痞子的姿态,25-10-15,来自福建
4,4,"鹦鹉鱼411
",意大利那个就这个弱智一样,25-10-14,来自北京
4,5,"卡内奇的森林
",看了简直就是吐槽大会，一个也没放过[笑cry],25-10-15,来自内蒙古
4,6,索克ago,我的意思是，在座的各位[挖鼻],25-10-14,来自上海
4,7,"巴山桃源
",他真的快八十？,25-10-14,来自江西
4,8,那年nice的夏天,马克龙：你直接点我名不就完了吗[笑cry],25-10-14,来自重庆
4,9,"Gabbz515
",过几天特朗普再说句，我说完有特别不喜欢的人之后，很多人都急着亲我屁股[doge],25-10-14,来自云南
4,10,"ImYRbiggestFaN
",肯定不是东大的霉体人，东大霉体人最会讨人喜欢了,25-10-14,来自湖北
4,11,笔锋迂转道今声,太low了，这是一个总统能当众说的话？哪里能体现美国对世界的领导力？,25-10-14,来自江苏
2,0,"一休backed-3
：这次意义太重大了，🐷流媒体都无法无视更无法说假",,10月14日 15:13,无
2,0,枣庄笑笑笙 ：转发微博,,10月14日 20:59,无
2,0,玫瑰刺Rosethorn ：极大的讽刺,,10月14日 20:57,无
2,0,嘿嘿嘻嘻走起0577 ：戏子而已,,10月14日 19:49,无
2,0,光明之塔2021 ：明显有等级阶层的黑社会,,10月14日 19:39,无
2,0,杜闸哈 ：后面的其他人表情太有意思了,,10月14日 19:34,无
3,1,,[doge],,
5,1,"秋暮之巨龙
",打你就打你，仲需要择日吗[doge],25-10-14,来自广东
5,2,fire123321,就问他一句，就加沙停火问题，多次投反对票的是谁？,25-10-14,来自广东
5,3,"小陈大锤
",你J8谁啊[摊手],25-10-14,来自江苏
5,4,"公子小白Song
",老美当权的都是一群这样的人[doge],25-10-14,来自北京
5,5,"美元美债必爆
",欧美的傲慢与偏见一贯如此，500年来未曾改变过,25-10-14,来自广东
5,6,"幸福老实鼠
",想法说法象个娘们儿。,25-10-14,来自浙江
5,7,"极度缺鑫
",读书的时候和同桌女同学聊得来。毕业后聚会老被拿出来说当花生，后面干脆上了，之后就没人说了[允悲],25-10-14,来自广东
5,8,大姜呼噜呼噜葫芦,色厉内荏？,25-10-14,来自江苏
5,9,我爱米粒,看样子确实是牢美的大事 卡的好[打call],25-10-14,来自山东
5,10,"欣有玲锡
",这又是老美的哪个马屁精脑洞出来的彩虹屁特没谱又要失心疯胡言乱语了[doge],25-10-14,来自上海
5,11,"和颜悦色_moon
",也是个乐子人儿[无聊],25-10-14,来自北京
5,12,波澜波起伏,以色列是美国全力支持的，造成以色列在中东是单方面降维打击，现在美国要求以色列阶段性停火，就成了自己铸造和平的功劳了。我估计人质交换结束后，如果哈马斯不同意解除武装和退出加沙，以色列马上就恢复对加沙的战争。,25-10-14,来自广西
5,13,"弹簧刀演奏家
",阿美还知道“体面”呢？哈哈哈，从牠们嘴里讲出来，得在后面加一串狗头（）[二哈],25-10-14,来自广东
5,14,"知觉者冯英
",抢风头也算是意外收获吧[允悲],25-10-14,来自湖北
5,15,"阿昌1112
",癫三倒四，指鹿为马[哼],25-10-14,来自中国香港
5,16,"四哥blog
",要是此时此刻不靠谱觉得可以打赢我们，你看他还这么说话吗？米国佬是那种能动手就不会动嘴！要是他只动嘴没动手就是他知道动手占不到便宜了！,25-10-14,来自海南
5,17,"无意nosense
",对，是的，就抢你风头了，咋滴，来咬我啊[doge],25-10-14,来自上海
5,18,fire123321,老米为了把自己包装成和平使者，在联合国多次投反对票，阻止加沙停火。,25-10-14,来自广东
5,19,鹰击长空1588,居然有脸说自己和平,25-10-14,来自江苏
5,20,"大青山上百灵鸟
",强盗流氓还有脸？,25-10-14,来自内蒙古
5,21,"咖咖吉
",什么脑回路。我们收假了而已。,25-10-14,来自北京
3,1,"巴特勒8888
",和强盗没啥好说的，可以追讨以前他们掠夺的东西。从郑成功那时开始算起，有一笔算一笔！,25-10-14,来自江苏
3,2,"暴揍青蛙
",国内荷兰产业不少吧,25-10-14,来自安徽
3,3,"欣有玲锡
",赤裸裸的欧洲海盗巧取豪夺的强盗逻辑[弱],25-10-14,来自上海
3,4,"用户7949751501
",我就不一样了，想买他家股票了，总觉得中国不会白白拱手让人，肯定要搞荷兰一下子,25-10-14,来自上海
3,5,zxcs67931,666,25-10-14,来自浙江
3,6,"ARS_揸车最紧要稳阵
",海上马（lao）车（qiang）夫（dao）重新营业对吧[摊手],25-10-14,来自广东
3,7,"刚刚在搬砖
",荷兰在华可不少投资。这。。。。,25-10-14,来自湖北
3,8,onlynature,资本战争，你来我往。,25-10-14,来自天津
3,9,fire123321,老米在荷兰政坛里面养了不少狗。,25-10-14,来自广东
3,10,摩托Diaries,转发微博,25-10-14,来自新加坡
3,11,换一个偶像换一个名,明抢啊,25-10-14,来自北京
3,12,"超高能射线
",所以算正式宣战吗？,25-10-13,来自北京
3,13,"YyQq爹
",欧债、美债谁敢买？ 欧洲、美国谁去投？,25-10-14,来自广东
3,14,开水投江钱谦益,脸都不要了,25-10-14,来自四川
3,15,"炭烤兔
",可以把技术资料全部备份打包回国，然后把荷兰的资料销毁吗？,25-10-14,来自新加坡
3,16,"David蟋蟀777
",荷兰宣战了https://wx3.sinaimg.cn/orj360/544a848fgy1i6c71ok56mj20v921un6t.jpg,25-10-14,来自湖南
3,17,"懒兔子2020
",要是附近有军事基地，你看它敢抢不[吃瓜],25-10-15,来自四川
3,18,青春年少不怕山水迢迢,荷兰拿战时法律没收中国资产，是不是相当于对中国开战？,25-10-15,来自浙江
3,19,"爱上雪落2012
",关键的技术人才留在国内才是安全项之一[doge],25-10-14,来自江苏
3,20,"汉道晨曦
",不知死活的玩意，还以为自己是海盗别人就怕了？,25-10-14,来自上海
6,1,"crabao-b
",一群性命都不敢牺牲的虫豸[二哈],25-10-14,来自北京
1,0,看见伯沙撒末日 ：川普好累啊,,10月14日 08:03,无
1,0,treeinrain2011 ：辛苦啦,,10月14日 09:27,无
1,0,"一休backed-3
：",,10月14日 15:28,无
2,1,"霹雳吧啦咚嚓嚓
",虫豸开会,25-10-14,来自广东
2,2,"zuokanyunqi1918
",这老家伙，真会啊,25-10-14,来自北京
2,3,"一个茶壶四个碗
",她那是吸毒。,25-10-14,来自加拿大
2,4,"东北大炖菜1019
",欧洲这些政客开会就是聚会,25-10-14,来自北京
2,5,"_请叫我然哥
",两个罗马的交锋[允悲],25-10-14,来自上海
2,6,"太平小霸王
",一个老登装13，一个道友装正经[微笑],25-10-14,来自广东
2,7,"Lumivox
",天天开会[允悲],25-10-14,来自黑龙江
2,8,"非常好的2019
",土鸡是水烟吧,25-10-14,来自北京
2,9,"2024新开始198-7
",那埃尔多安这句话到底是不是一语双关呢,25-10-14,来自安徽
2,10,"旺淡定
",埃苏丹东方西方两头通吃，很世滑,25-10-14,来自广东
2,11,"DR阿Z
",小马：哎呀多安啊你都这意思了那还说啥了[笑cry],25-10-14,来自北京
2,12,"金杯共汝饮Cai
",梅洛尼的烟嗓太秀了,25-10-14,来自福建
2,13,"苏-流白
",当老烟枪劝你戒烟[二哈],25-10-15,来自吉林
